"","secs","timest","st_id","st_lon","st_lat","q_cms","q_cfs","dpth_m","POSIXct","wy","dateTime"
"4489",16160400,"2010-07-07 02:00:00","    18578829",-87.38462,34.28121,0.346,12.204,0,2010-07-07 02:00:00,2010,2010-07-07 02:00:00
"4490",16164000,"2010-07-07 03:00:00","    18578829",-87.38462,34.28121,0.345,12.178,0,2010-07-07 03:00:00,2010,2010-07-07 03:00:00
"4491",16167600,"2010-07-07 04:00:00","    18578829",-87.38462,34.28121,0.344,12.152,0,2010-07-07 04:00:00,2010,2010-07-07 04:00:00
"4492",16171200,"2010-07-07 05:00:00","    18578829",-87.38462,34.28121,0.343,12.127,0,2010-07-07 05:00:00,2010,2010-07-07 05:00:00
"4493",16174800,"2010-07-07 06:00:00","    18578829",-87.38462,34.28121,0.343,12.103,0,2010-07-07 06:00:00,2010,2010-07-07 06:00:00
"4494",16178400,"2010-07-07 07:00:00","    18578829",-87.38462,34.28121,0.342,12.078,0,2010-07-07 07:00:00,2010,2010-07-07 07:00:00
"4495",16182000,"2010-07-07 08:00:00","    18578829",-87.38462,34.28121,0.341,12.053,0,2010-07-07 08:00:00,2010,2010-07-07 08:00:00
"4496",16185600,"2010-07-07 09:00:00","    18578829",-87.38462,34.28121,0.341,12.028,0,2010-07-07 09:00:00,2010,2010-07-07 09:00:00
"4497",16189200,"2010-07-07 10:00:00","    18578829",-87.38462,34.28121,0.34,12.004,0,2010-07-07 10:00:00,2010,2010-07-07 10:00:00
"4498",16192800,"2010-07-07 11:00:00","    18578829",-87.38462,34.28121,0.339,11.98,0,2010-07-07 11:00:00,2010,2010-07-07 11:00:00
"4499",16196400,"2010-07-07 12:00:00","    18578829",-87.38462,34.28121,0.339,11.957,0,2010-07-07 12:00:00,2010,2010-07-07 12:00:00
"4500",16200000,"2010-07-07 13:00:00","    18578829",-87.38462,34.28121,0.338,11.934,0,2010-07-07 13:00:00,2010,2010-07-07 13:00:00
"4501",16203600,"2010-07-07 14:00:00","    18578829",-87.38462,34.28121,0.337,11.913,0,2010-07-07 14:00:00,2010,2010-07-07 14:00:00
"4502",16207200,"2010-07-07 15:00:00","    18578829",-87.38462,34.28121,0.337,11.892,0,2010-07-07 15:00:00,2010,2010-07-07 15:00:00
"4503",16210800,"2010-07-07 16:00:00","    18578829",-87.38462,34.28121,0.336,11.872,0,2010-07-07 16:00:00,2010,2010-07-07 16:00:00
"4504",16214400,"2010-07-07 17:00:00","    18578829",-87.38462,34.28121,0.336,11.852,0,2010-07-07 17:00:00,2010,2010-07-07 17:00:00
"4505",16218000,"2010-07-07 18:00:00","    18578829",-87.38462,34.28121,0.335,11.835,0,2010-07-07 18:00:00,2010,2010-07-07 18:00:00
"4506",16221600,"2010-07-07 19:00:00","    18578829",-87.38462,34.28121,0.335,11.818,0,2010-07-07 19:00:00,2010,2010-07-07 19:00:00
"4507",16225200,"2010-07-07 20:00:00","    18578829",-87.38462,34.28121,0.334,11.801,0,2010-07-07 20:00:00,2010,2010-07-07 20:00:00
"4508",16228800,"2010-07-07 21:00:00","    18578829",-87.38462,34.28121,0.334,11.782,0,2010-07-07 21:00:00,2010,2010-07-07 21:00:00
"4509",16232400,"2010-07-07 22:00:00","    18578829",-87.38462,34.28121,0.333,11.762,0,2010-07-07 22:00:00,2010,2010-07-07 22:00:00
"4510",16236000,"2010-07-07 23:00:00","    18578829",-87.38462,34.28121,0.333,11.743,0,2010-07-07 23:00:00,2010,2010-07-07 23:00:00
"4511",16239600,"2010-07-08 00:00:00","    18578829",-87.38462,34.28121,0.332,11.719,0,2010-07-08 00:00:00,2010,2010-07-08 00:00:00
"4512",16243200,"2010-07-08 01:00:00","    18578829",-87.38462,34.28121,0.331,11.694,0,2010-07-08 01:00:00,2010,2010-07-08 01:00:00
"4513",16246800,"2010-07-08 02:00:00","    18578829",-87.38462,34.28121,0.33,11.669,0,2010-07-08 02:00:00,2010,2010-07-08 02:00:00
"4514",16250400,"2010-07-08 03:00:00","    18578829",-87.38462,34.28121,0.33,11.643,0,2010-07-08 03:00:00,2010,2010-07-08 03:00:00
"4515",16254000,"2010-07-08 04:00:00","    18578829",-87.38462,34.28121,0.329,11.618,0,2010-07-08 04:00:00,2010,2010-07-08 04:00:00
"4516",16257600,"2010-07-08 05:00:00","    18578829",-87.38462,34.28121,0.328,11.593,0,2010-07-08 05:00:00,2010,2010-07-08 05:00:00
"4517",16261200,"2010-07-08 06:00:00","    18578829",-87.38462,34.28121,0.328,11.569,0,2010-07-08 06:00:00,2010,2010-07-08 06:00:00
"4518",16264800,"2010-07-08 07:00:00","    18578829",-87.38462,34.28121,0.327,11.546,0,2010-07-08 07:00:00,2010,2010-07-08 07:00:00
"4519",16268400,"2010-07-08 08:00:00","    18578829",-87.38462,34.28121,0.326,11.523,0,2010-07-08 08:00:00,2010,2010-07-08 08:00:00
"4520",16272000,"2010-07-08 09:00:00","    18578829",-87.38462,34.28121,0.326,11.501,0,2010-07-08 09:00:00,2010,2010-07-08 09:00:00
"4521",16275600,"2010-07-08 10:00:00","    18578829",-87.38462,34.28121,0.325,11.48,0,2010-07-08 10:00:00,2010,2010-07-08 10:00:00
"4522",16279200,"2010-07-08 11:00:00","    18578829",-87.38462,34.28121,0.325,11.465,0,2010-07-08 11:00:00,2010,2010-07-08 11:00:00
"4523",16282800,"2010-07-08 12:00:00","    18578829",-87.38462,34.28121,0.324,11.444,0,2010-07-08 12:00:00,2010,2010-07-08 12:00:00
"4524",16286400,"2010-07-08 13:00:00","    18578829",-87.38462,34.28121,0.323,11.418,0,2010-07-08 13:00:00,2010,2010-07-08 13:00:00
"4525",16290000,"2010-07-08 14:00:00","    18578829",-87.38462,34.28121,0.323,11.391,0,2010-07-08 14:00:00,2010,2010-07-08 14:00:00
"4526",16293600,"2010-07-08 15:00:00","    18578829",-87.38462,34.28121,0.322,11.363,0,2010-07-08 15:00:00,2010,2010-07-08 15:00:00
"4527",16297200,"2010-07-08 16:00:00","    18578829",-87.38462,34.28121,0.321,11.344,0,2010-07-08 16:00:00,2010,2010-07-08 16:00:00
"4528",16300800,"2010-07-08 17:00:00","    18578829",-87.38462,34.28121,0.321,11.327,0,2010-07-08 17:00:00,2010,2010-07-08 17:00:00
"4529",16304400,"2010-07-08 18:00:00","    18578829",-87.38462,34.28121,0.321,11.32,0,2010-07-08 18:00:00,2010,2010-07-08 18:00:00
"4530",16308000,"2010-07-08 19:00:00","    18578829",-87.38462,34.28121,0.32,11.296,0,2010-07-08 19:00:00,2010,2010-07-08 19:00:00
"4531",16311600,"2010-07-08 20:00:00","    18578829",-87.38462,34.28121,0.32,11.287,0,2010-07-08 20:00:00,2010,2010-07-08 20:00:00
"4532",16315200,"2010-07-08 21:00:00","    18578829",-87.38462,34.28121,0.319,11.281,0,2010-07-08 21:00:00,2010,2010-07-08 21:00:00
"4533",16318800,"2010-07-08 22:00:00","    18578829",-87.38462,34.28121,0.319,11.271,0,2010-07-08 22:00:00,2010,2010-07-08 22:00:00
"4534",16322400,"2010-07-08 23:00:00","    18578829",-87.38462,34.28121,0.319,11.257,0,2010-07-08 23:00:00,2010,2010-07-08 23:00:00
"4535",16326000,"2010-07-09 00:00:00","    18578829",-87.38462,34.28121,0.318,11.237,0,2010-07-09 00:00:00,2010,2010-07-09 00:00:00
"4536",16329600,"2010-07-09 01:00:00","    18578829",-87.38462,34.28121,0.318,11.215,0,2010-07-09 01:00:00,2010,2010-07-09 01:00:00
"4537",16333200,"2010-07-09 02:00:00","    18578829",-87.38462,34.28121,0.317,11.192,0,2010-07-09 02:00:00,2010,2010-07-09 02:00:00
"4538",16336800,"2010-07-09 03:00:00","    18578829",-87.38462,34.28121,0.316,11.168,0,2010-07-09 03:00:00,2010,2010-07-09 03:00:00
"4539",16340400,"2010-07-09 04:00:00","    18578829",-87.38462,34.28121,0.315,11.136,0,2010-07-09 04:00:00,2010,2010-07-09 04:00:00
"4540",16344000,"2010-07-09 05:00:00","    18578829",-87.38462,34.28121,0.315,11.107,0,2010-07-09 05:00:00,2010,2010-07-09 05:00:00
"4541",16347600,"2010-07-09 06:00:00","    18578829",-87.38462,34.28121,0.314,11.082,0,2010-07-09 06:00:00,2010,2010-07-09 06:00:00
"4542",16351200,"2010-07-09 07:00:00","    18578829",-87.38462,34.28121,0.313,11.069,0,2010-07-09 07:00:00,2010,2010-07-09 07:00:00
"4543",16354800,"2010-07-09 08:00:00","    18578829",-87.38462,34.28121,0.313,11.05,0,2010-07-09 08:00:00,2010,2010-07-09 08:00:00
"4544",16358400,"2010-07-09 09:00:00","    18578829",-87.38462,34.28121,0.312,11.025,0,2010-07-09 09:00:00,2010,2010-07-09 09:00:00
"4545",16362000,"2010-07-09 10:00:00","    18578829",-87.38462,34.28121,0.311,10.999,0,2010-07-09 10:00:00,2010,2010-07-09 10:00:00
"4546",16365600,"2010-07-09 11:00:00","    18578829",-87.38462,34.28121,0.311,10.974,0,2010-07-09 11:00:00,2010,2010-07-09 11:00:00
"4547",16369200,"2010-07-09 12:00:00","    18578829",-87.38462,34.28121,0.31,10.95,0,2010-07-09 12:00:00,2010,2010-07-09 12:00:00
"4548",16372800,"2010-07-09 13:00:00","    18578829",-87.38462,34.28121,0.309,10.926,0,2010-07-09 13:00:00,2010,2010-07-09 13:00:00
"4549",16376400,"2010-07-09 14:00:00","    18578829",-87.38462,34.28121,0.309,10.902,0,2010-07-09 14:00:00,2010,2010-07-09 14:00:00
"4550",16380000,"2010-07-09 15:00:00","    18578829",-87.38462,34.28121,0.308,10.879,0,2010-07-09 15:00:00,2010,2010-07-09 15:00:00
"4551",16383600,"2010-07-09 16:00:00","    18578829",-87.38462,34.28121,0.308,10.859,0,2010-07-09 16:00:00,2010,2010-07-09 16:00:00
"4552",16387200,"2010-07-09 17:00:00","    18578829",-87.38462,34.28121,0.307,10.832,0,2010-07-09 17:00:00,2010,2010-07-09 17:00:00
"4553",16390800,"2010-07-09 18:00:00","    18578829",-87.38462,34.28121,0.306,10.812,0,2010-07-09 18:00:00,2010,2010-07-09 18:00:00
"4554",16394400,"2010-07-09 19:00:00","    18578829",-87.38462,34.28121,0.306,10.805,0,2010-07-09 19:00:00,2010,2010-07-09 19:00:00
"4555",16398000,"2010-07-09 20:00:00","    18578829",-87.38462,34.28121,0.307,10.828,0,2010-07-09 20:00:00,2010,2010-07-09 20:00:00
"4556",16401600,"2010-07-09 21:00:00","    18578829",-87.38462,34.28121,0.306,10.824,0,2010-07-09 21:00:00,2010,2010-07-09 21:00:00
"4557",16405200,"2010-07-09 22:00:00","    18578829",-87.38462,34.28121,0.306,10.793,0,2010-07-09 22:00:00,2010,2010-07-09 22:00:00
"4558",16408800,"2010-07-09 23:00:00","    18578829",-87.38462,34.28121,0.305,10.76,0,2010-07-09 23:00:00,2010,2010-07-09 23:00:00
"4559",16412400,"2010-07-10 00:00:00","    18578829",-87.38462,34.28121,0.304,10.738,0,2010-07-10 00:00:00,2010,2010-07-10 00:00:00
"4560",16416000,"2010-07-10 01:00:00","    18578829",-87.38462,34.28121,0.303,10.705,0,2010-07-10 01:00:00,2010,2010-07-10 01:00:00
"4561",16419600,"2010-07-10 02:00:00","    18578829",-87.38462,34.28121,0.302,10.675,0,2010-07-10 02:00:00,2010,2010-07-10 02:00:00
"4562",16423200,"2010-07-10 03:00:00","    18578829",-87.38462,34.28121,0.301,10.647,0,2010-07-10 03:00:00,2010,2010-07-10 03:00:00
"4563",16426800,"2010-07-10 04:00:00","    18578829",-87.38462,34.28121,0.305,10.787,0,2010-07-10 04:00:00,2010,2010-07-10 04:00:00
"4564",16430400,"2010-07-10 05:00:00","    18578829",-87.38462,34.28121,0.418,14.765,0,2010-07-10 05:00:00,2010,2010-07-10 05:00:00
"4565",16434000,"2010-07-10 06:00:00","    18578829",-87.38462,34.28121,0.359,12.663,0,2010-07-10 06:00:00,2010,2010-07-10 06:00:00
"4566",16437600,"2010-07-10 07:00:00","    18578829",-87.38462,34.28121,0.336,11.871,0,2010-07-10 07:00:00,2010,2010-07-10 07:00:00
"4567",16441200,"2010-07-10 08:00:00","    18578829",-87.38462,34.28121,0.325,11.492,0,2010-07-10 08:00:00,2010,2010-07-10 08:00:00
"4568",16444800,"2010-07-10 09:00:00","    18578829",-87.38462,34.28121,0.318,11.239,0,2010-07-10 09:00:00,2010,2010-07-10 09:00:00
"4569",16448400,"2010-07-10 10:00:00","    18578829",-87.38462,34.28121,0.313,11.056,0,2010-07-10 10:00:00,2010,2010-07-10 10:00:00
"4570",16452000,"2010-07-10 11:00:00","    18578829",-87.38462,34.28121,0.309,10.918,0,2010-07-10 11:00:00,2010,2010-07-10 11:00:00
"4571",16455600,"2010-07-10 12:00:00","    18578829",-87.38462,34.28121,0.306,10.812,0,2010-07-10 12:00:00,2010,2010-07-10 12:00:00
"4572",16459200,"2010-07-10 13:00:00","    18578829",-87.38462,34.28121,0.304,10.732,0,2010-07-10 13:00:00,2010,2010-07-10 13:00:00
"4573",16462800,"2010-07-10 14:00:00","    18578829",-87.38462,34.28121,0.302,10.671,0,2010-07-10 14:00:00,2010,2010-07-10 14:00:00
"4574",16466400,"2010-07-10 15:00:00","    18578829",-87.38462,34.28121,0.3,10.612,0,2010-07-10 15:00:00,2010,2010-07-10 15:00:00
"4575",16470000,"2010-07-10 16:00:00","    18578829",-87.38462,34.28121,0.3,10.593,0,2010-07-10 16:00:00,2010,2010-07-10 16:00:00
"4576",16473600,"2010-07-10 17:00:00","    18578829",-87.38462,34.28121,0.3,10.587,0,2010-07-10 17:00:00,2010,2010-07-10 17:00:00
"4577",16477200,"2010-07-10 18:00:00","    18578829",-87.38462,34.28121,0.299,10.572,0,2010-07-10 18:00:00,2010,2010-07-10 18:00:00
"4578",16480800,"2010-07-10 19:00:00","    18578829",-87.38462,34.28121,0.301,10.619,0,2010-07-10 19:00:00,2010,2010-07-10 19:00:00
"4579",16484400,"2010-07-10 20:00:00","    18578829",-87.38462,34.28121,0.301,10.623,0,2010-07-10 20:00:00,2010,2010-07-10 20:00:00
"4580",16488000,"2010-07-10 21:00:00","    18578829",-87.38462,34.28121,0.301,10.615,0,2010-07-10 21:00:00,2010,2010-07-10 21:00:00
"4581",16491600,"2010-07-10 22:00:00","    18578829",-87.38462,34.28121,0.3,10.61,0,2010-07-10 22:00:00,2010,2010-07-10 22:00:00
"4582",16495200,"2010-07-10 23:00:00","    18578829",-87.38462,34.28121,0.3,10.609,0,2010-07-10 23:00:00,2010,2010-07-10 23:00:00
"4583",16498800,"2010-07-11 00:00:00","    18578829",-87.38462,34.28121,0.299,10.574,0,2010-07-11 00:00:00,2010,2010-07-11 00:00:00
"4584",16502400,"2010-07-11 01:00:00","    18578829",-87.38462,34.28121,0.3,10.594,0,2010-07-11 01:00:00,2010,2010-07-11 01:00:00
"4585",16506000,"2010-07-11 02:00:00","    18578829",-87.38462,34.28121,0.301,10.628,0,2010-07-11 02:00:00,2010,2010-07-11 02:00:00
"4586",16509600,"2010-07-11 03:00:00","    18578829",-87.38462,34.28121,0.302,10.679,0,2010-07-11 03:00:00,2010,2010-07-11 03:00:00
"4587",16513200,"2010-07-11 04:00:00","    18578829",-87.38462,34.28121,0.303,10.711,0,2010-07-11 04:00:00,2010,2010-07-11 04:00:00
"4588",16516800,"2010-07-11 05:00:00","    18578829",-87.38462,34.28121,0.304,10.727,0,2010-07-11 05:00:00,2010,2010-07-11 05:00:00
"4589",16520400,"2010-07-11 06:00:00","    18578829",-87.38462,34.28121,0.304,10.736,0,2010-07-11 06:00:00,2010,2010-07-11 06:00:00
"4590",16524000,"2010-07-11 07:00:00","    18578829",-87.38462,34.28121,0.304,10.742,0,2010-07-11 07:00:00,2010,2010-07-11 07:00:00
"4591",16527600,"2010-07-11 08:00:00","    18578829",-87.38462,34.28121,0.304,10.746,0,2010-07-11 08:00:00,2010,2010-07-11 08:00:00
"4592",16531200,"2010-07-11 09:00:00","    18578829",-87.38462,34.28121,0.304,10.748,0,2010-07-11 09:00:00,2010,2010-07-11 09:00:00
"4593",16534800,"2010-07-11 10:00:00","    18578829",-87.38462,34.28121,0.304,10.74,0,2010-07-11 10:00:00,2010,2010-07-11 10:00:00
"4594",16538400,"2010-07-11 11:00:00","    18578829",-87.38462,34.28121,0.304,10.735,0,2010-07-11 11:00:00,2010,2010-07-11 11:00:00
"4595",16542000,"2010-07-11 12:00:00","    18578829",-87.38462,34.28121,0.304,10.731,0,2010-07-11 12:00:00,2010,2010-07-11 12:00:00
"4596",16545600,"2010-07-11 13:00:00","    18578829",-87.38462,34.28121,0.304,10.726,0,2010-07-11 13:00:00,2010,2010-07-11 13:00:00
"4597",16549200,"2010-07-11 14:00:00","    18578829",-87.38462,34.28121,0.303,10.718,0,2010-07-11 14:00:00,2010,2010-07-11 14:00:00
"4598",16552800,"2010-07-11 15:00:00","    18578829",-87.38462,34.28121,0.303,10.707,0,2010-07-11 15:00:00,2010,2010-07-11 15:00:00
"4599",16556400,"2010-07-11 16:00:00","    18578829",-87.38462,34.28121,0.303,10.694,0,2010-07-11 16:00:00,2010,2010-07-11 16:00:00
"4600",16560000,"2010-07-11 17:00:00","    18578829",-87.38462,34.28121,0.302,10.675,0,2010-07-11 17:00:00,2010,2010-07-11 17:00:00
"4601",16563600,"2010-07-11 18:00:00","    18578829",-87.38462,34.28121,0.303,10.704,0,2010-07-11 18:00:00,2010,2010-07-11 18:00:00
"4602",16567200,"2010-07-11 19:00:00","    18578829",-87.38462,34.28121,0.302,10.682,0,2010-07-11 19:00:00,2010,2010-07-11 19:00:00
"4603",16570800,"2010-07-11 20:00:00","    18578829",-87.38462,34.28121,0.301,10.644,0,2010-07-11 20:00:00,2010,2010-07-11 20:00:00
"4604",16574400,"2010-07-11 21:00:00","    18578829",-87.38462,34.28121,0.3,10.604,0,2010-07-11 21:00:00,2010,2010-07-11 21:00:00
"4605",16578000,"2010-07-11 22:00:00","    18578829",-87.38462,34.28121,0.299,10.565,0,2010-07-11 22:00:00,2010,2010-07-11 22:00:00
"4606",16581600,"2010-07-11 23:00:00","    18578829",-87.38462,34.28121,0.298,10.528,0,2010-07-11 23:00:00,2010,2010-07-11 23:00:00
"4607",16585200,"2010-07-12 00:00:00","    18578829",-87.38462,34.28121,0.297,10.493,0,2010-07-12 00:00:00,2010,2010-07-12 00:00:00
"4608",16588800,"2010-07-12 01:00:00","    18578829",-87.38462,34.28121,0.295,10.422,0,2010-07-12 01:00:00,2010,2010-07-12 01:00:00
"4609",16592400,"2010-07-12 02:00:00","    18578829",-87.38462,34.28121,0.295,10.403,0,2010-07-12 02:00:00,2010,2010-07-12 02:00:00
"4610",16596000,"2010-07-12 03:00:00","    18578829",-87.38462,34.28121,0.294,10.397,0,2010-07-12 03:00:00,2010,2010-07-12 03:00:00
"4611",16599600,"2010-07-12 04:00:00","    18578829",-87.38462,34.28121,0.295,10.41,0,2010-07-12 04:00:00,2010,2010-07-12 04:00:00
"4612",16603200,"2010-07-12 05:00:00","    18578829",-87.38462,34.28121,0.295,10.413,0,2010-07-12 05:00:00,2010,2010-07-12 05:00:00
"4613",16606800,"2010-07-12 06:00:00","    18578829",-87.38462,34.28121,0.294,10.387,0,2010-07-12 06:00:00,2010,2010-07-12 06:00:00
"4614",16610400,"2010-07-12 07:00:00","    18578829",-87.38462,34.28121,0.293,10.35,0,2010-07-12 07:00:00,2010,2010-07-12 07:00:00
"4615",16614000,"2010-07-12 08:00:00","    18578829",-87.38462,34.28121,0.292,10.312,0,2010-07-12 08:00:00,2010,2010-07-12 08:00:00
"4616",16617600,"2010-07-12 09:00:00","    18578829",-87.38462,34.28121,0.291,10.274,0,2010-07-12 09:00:00,2010,2010-07-12 09:00:00
"4617",16621200,"2010-07-12 10:00:00","    18578829",-87.38462,34.28121,0.29,10.228,0,2010-07-12 10:00:00,2010,2010-07-12 10:00:00
"4618",16624800,"2010-07-12 11:00:00","    18578829",-87.38462,34.28121,0.289,10.19,0,2010-07-12 11:00:00,2010,2010-07-12 11:00:00
"4619",16628400,"2010-07-12 12:00:00","    18578829",-87.38462,34.28121,0.288,10.155,0,2010-07-12 12:00:00,2010,2010-07-12 12:00:00
"4620",16632000,"2010-07-12 13:00:00","    18578829",-87.38462,34.28121,0.287,10.119,0,2010-07-12 13:00:00,2010,2010-07-12 13:00:00
"4621",16635600,"2010-07-12 14:00:00","    18578829",-87.38462,34.28121,0.285,10.079,0,2010-07-12 14:00:00,2010,2010-07-12 14:00:00
"4622",16639200,"2010-07-12 15:00:00","    18578829",-87.38462,34.28121,0.284,10.033,0,2010-07-12 15:00:00,2010,2010-07-12 15:00:00
"4623",16642800,"2010-07-12 16:00:00","    18578829",-87.38462,34.28121,0.283,10.002,0,2010-07-12 16:00:00,2010,2010-07-12 16:00:00
"4624",16646400,"2010-07-12 17:00:00","    18578829",-87.38462,34.28121,0.283,9.978,0,2010-07-12 17:00:00,2010,2010-07-12 17:00:00
"4625",16650000,"2010-07-12 18:00:00","    18578829",-87.38462,34.28121,0.282,9.957,0,2010-07-12 18:00:00,2010,2010-07-12 18:00:00
"4626",16653600,"2010-07-12 19:00:00","    18578829",-87.38462,34.28121,0.281,9.919,0,2010-07-12 19:00:00,2010,2010-07-12 19:00:00
"4627",16657200,"2010-07-12 20:00:00","    18578829",-87.38462,34.28121,0.28,9.879,0,2010-07-12 20:00:00,2010,2010-07-12 20:00:00
"4628",16660800,"2010-07-12 21:00:00","    18578829",-87.38462,34.28121,0.279,9.841,0,2010-07-12 21:00:00,2010,2010-07-12 21:00:00
"4629",16664400,"2010-07-12 22:00:00","    18578829",-87.38462,34.28121,0.278,9.805,0,2010-07-12 22:00:00,2010,2010-07-12 22:00:00
"4630",16668000,"2010-07-12 23:00:00","    18578829",-87.38462,34.28121,0.277,9.771,0,2010-07-12 23:00:00,2010,2010-07-12 23:00:00
"4631",16671600,"2010-07-13 00:00:00","    18578829",-87.38462,34.28121,0.276,9.739,0,2010-07-13 00:00:00,2010,2010-07-13 00:00:00
"4632",16675200,"2010-07-13 01:00:00","    18578829",-87.38462,34.28121,0.275,9.709,0,2010-07-13 01:00:00,2010,2010-07-13 01:00:00
"4633",16678800,"2010-07-13 02:00:00","    18578829",-87.38462,34.28121,0.274,9.679,0,2010-07-13 02:00:00,2010,2010-07-13 02:00:00
"4634",16682400,"2010-07-13 03:00:00","    18578829",-87.38462,34.28121,0.274,9.693,0,2010-07-13 03:00:00,2010,2010-07-13 03:00:00
"4635",16686000,"2010-07-13 04:00:00","    18578829",-87.38462,34.28121,0.274,9.664,0,2010-07-13 04:00:00,2010,2010-07-13 04:00:00
"4636",16689600,"2010-07-13 05:00:00","    18578829",-87.38462,34.28121,0.272,9.622,0,2010-07-13 05:00:00,2010,2010-07-13 05:00:00
"4637",16693200,"2010-07-13 06:00:00","    18578829",-87.38462,34.28121,0.272,9.601,0,2010-07-13 06:00:00,2010,2010-07-13 06:00:00
"4638",16696800,"2010-07-13 07:00:00","    18578829",-87.38462,34.28121,0.271,9.586,0,2010-07-13 07:00:00,2010,2010-07-13 07:00:00
"4639",16700400,"2010-07-13 08:00:00","    18578829",-87.38462,34.28121,0.271,9.572,0,2010-07-13 08:00:00,2010,2010-07-13 08:00:00
"4640",16704000,"2010-07-13 09:00:00","    18578829",-87.38462,34.28121,0.271,9.559,0,2010-07-13 09:00:00,2010,2010-07-13 09:00:00
"4641",16707600,"2010-07-13 10:00:00","    18578829",-87.38462,34.28121,0.27,9.54,0,2010-07-13 10:00:00,2010,2010-07-13 10:00:00
"4642",16711200,"2010-07-13 11:00:00","    18578829",-87.38462,34.28121,0.27,9.52,0,2010-07-13 11:00:00,2010,2010-07-13 11:00:00
"4643",16714800,"2010-07-13 12:00:00","    18578829",-87.38462,34.28121,0.269,9.499,0,2010-07-13 12:00:00,2010,2010-07-13 12:00:00
"4644",16718400,"2010-07-13 13:00:00","    18578829",-87.38462,34.28121,0.268,9.477,0,2010-07-13 13:00:00,2010,2010-07-13 13:00:00
"4645",16722000,"2010-07-13 14:00:00","    18578829",-87.38462,34.28121,0.268,9.456,0,2010-07-13 14:00:00,2010,2010-07-13 14:00:00
"4646",16725600,"2010-07-13 15:00:00","    18578829",-87.38462,34.28121,0.267,9.438,0,2010-07-13 15:00:00,2010,2010-07-13 15:00:00
"4647",16729200,"2010-07-13 16:00:00","    18578829",-87.38462,34.28121,0.266,9.409,0,2010-07-13 16:00:00,2010,2010-07-13 16:00:00
"4648",16732800,"2010-07-13 17:00:00","    18578829",-87.38462,34.28121,0.382,13.502,0,2010-07-13 17:00:00,2010,2010-07-13 17:00:00
"4649",16736400,"2010-07-13 18:00:00","    18578829",-87.38462,34.28121,0.42,14.845,0,2010-07-13 18:00:00,2010,2010-07-13 18:00:00
