,qs0,lnTe,m,Sr0,Srmax,td,vch,vr,k0,CD,NSE
198,2.53E-05,-1.896607913,0.527275603,3.906598809,0.016684555,0.419228035,1726.529788,677.8350911,0.126023906,0.471615408,-0.2851483
199,2.39E-05,-1.235339431,0.375730694,2.155003131,0.016604759,0.145023534,1032.392611,1751.262175,0.132598973,0.500608766,-0.212149508
200,2.91E-05,-1.712952031,0.420076418,2.073081285,0.028041597,0.014424927,1937.152827,1505.062169,0.126414823,0.580415833,-0.3183301
201,2.37E-05,-1.895374512,0.336902704,1.881941043,0.015512752,0.184755309,777.1016376,591.829655,0.069173381,0.181783415,-0.797484744
202,2.59E-05,-1.062516141,0.482772915,0.21228592,0.010353144,0.098002812,1131.525305,1924.576157,0.075612495,0.137876777,-0.24233145
203,1.97E-05,-1.733225247,0.419141644,3.901013507,0.019778907,0.193064613,1268.567529,776.4550771,0.101851477,0.503757631,-0.023951905
204,1.77E-05,-0.776297264,0.624756214,0.822979531,0.021711337,0.061511138,1317.754441,866.2601602,0.14380778,0.307733298,0.058008285
205,1.32E-05,-0.443324859,0.490389321,1.83706992,0.025204637,0.357223032,1695.294457,793.3902333,0.117554825,0.124655155,0.03136094
206,2.94E-05,-0.464756942,0.330855144,3.446303371,0.021477174,0.110632223,970.2579802,846.9759362,0.115195424,0.502826075,-0.551989953
207,1.86E-05,-0.708330041,0.658423709,0.295659956,0.029919189,0.049650137,891.1197336,1200.782941,0.084129928,0.867604078,0.046358434
208,2.56E-05,-0.493338272,0.566456068,0.424114834,0.02852999,0.066137337,593.5012967,1734.185982,0.070168457,0.55141555,-0.049504172
209,1.90E-05,-1.286538037,0.628229615,3.64468886,0.019545718,0.006449502,820.5604875,1419.514231,0.055787887,0.466988509,0.199602987
210,1.51E-05,-1.011547842,0.458401942,0.276523665,0.023590983,0.332951861,915.0167005,827.1686675,0.05066623,0.173769755,0.09779895
211,1.41E-05,-1.209539152,0.665310026,1.918634963,0.026517008,0.289245284,1774.347252,1392.221069,0.121058656,0.0859656,0.104822522
212,2.86E-05,-1.809525427,0.696210596,1.057849859,0.011953674,0.027776315,1571.455579,1361.098084,0.076071299,0.18730188,-0.353386409
213,1.59E-05,-1.057354481,0.63551598,0.181203981,0.018587353,0.311520679,1647.395996,694.0167879,0.119490223,0.938753464,0.116538999
214,1.48E-05,-1.378476115,0.656201472,1.854316236,0.011759695,0.233148346,1895.366845,1938.96122,0.083096001,0.565809428,0.180336483
215,2.81E-05,-0.26131753,0.31601664,3.085189335,0.020986369,0.458580647,806.0498781,1093.182357,0.087267702,0.706786038,-0.59729245
216,2.80E-05,-0.575215714,0.447917284,1.137626028,0.017807286,0.177724263,1262.388136,1310.32131,0.127437495,0.632292613,-0.280206979
217,1.60E-05,-0.361629921,0.361280948,2.286273409,0.019591972,0.26984729,1231.210026,958.7959734,0.057042099,0.043320363,-0.087757227
218,2.32E-05,-1.319316088,0.649463369,2.681282748,0.013913627,0.497520519,796.1542989,1815.423573,0.132531706,0.256208152,0.112976794
219,1.74E-05,-0.588677429,0.464127308,3.455950753,0.019878934,0.196255139,1870.558727,811.8390697,0.059613702,0.598056411,-0.002629901
220,2.32E-05,-0.421161066,0.566368854,2.571375667,0.012160611,0.068326365,1838.1183,1666.241594,0.054916318,0.192142045,-0.123136786
221,1.03E-05,-1.721594534,0.650476596,2.634802138,0.025563199,0.454751073,582.3244699,1988.779798,0.09945819,0.23842761,0.15534224
222,1.41E-05,-0.913433124,0.498273503,1.840260571,0.018637962,0.304474083,1106.026502,1231.914081,0.111472997,0.728218068,0.067560789
223,1.11E-05,-0.398545421,0.680221647,3.388392102,0.021691224,0.314353278,1269.77326,789.2044858,0.127830686,0.269147039,-0.013309769
224,1.45E-05,-0.308606919,0.593010578,3.357698307,0.024600055,0.261958943,508.0905961,1324.134208,0.077518889,0.129681172,0.040729234
225,2.75E-05,-1.622516525,0.39172002,0.205054058,0.012922642,0.128803752,1165.467736,1446.990833,0.0849076,0.942315028,-0.820937359
226,2.79E-05,-1.231129697,0.561640654,2.356963873,0.023053336,0.295278459,1917.461686,1826.292836,0.099899241,0.666530857,0.010533385
227,1.52E-05,-0.662733138,0.36438504,3.27814464,0.024194314,0.368686464,1484.90068,1699.105369,0.052011103,0.599159011,-0.008671236
228,1.59E-05,-0.589118611,0.691355199,0.442997011,0.027927368,0.127325449,1332.925354,1842.911235,0.082303689,0.667836511,0.049186876
229,1.24E-05,-0.786246877,0.564221373,3.389925362,0.025808362,0.05125349,1422.543135,1181.030313,0.065503701,0.855791757,0.029811243
230,2.49E-05,-1.171258369,0.580476724,2.052480329,0.018234573,0.244019921,1735.816068,1183.73683,0.137878406,0.732700376,0.069433685
231,2.73E-05,-1.970240881,0.532478358,2.294308009,0.012731334,0.02502832,1610.938193,528.0447098,0.136500163,0.565359816,-0.607098333
232,2.73E-05,-0.330083298,0.302546958,1.006373113,0.026745491,0.28394949,1042.850855,1586.192336,0.084900459,0.702805537,-0.472871061
233,1.99E-05,-0.600970075,0.60648124,2.953394669,0.024414852,0.121817332,1845.413103,511.96629,0.066827357,0.759136486,0.023365865
234,1.51E-05,-1.311331729,0.569683286,1.854008774,0.026756786,0.261225235,1715.827052,1532.837714,0.053458999,0.410383866,0.173496205
235,1.82E-05,-1.679543708,0.555553539,1.132808182,0.027836865,0.316926504,1022.690616,1283.223706,0.051452825,0.900119087,0.216002897
236,2.79E-05,-0.698978555,0.635968979,0.772893185,0.020378352,0.445836826,1407.517871,1905.680831,0.084701675,0.538715256,-0.033051443
237,1.28E-05,-0.447201779,0.472448878,0.343176269,0.028399367,0.371874278,1319.034276,1786.515502,0.066074161,0.143680813,0.028957781
238,2.46E-05,-1.70541343,0.628149805,0.482631425,0.012478232,0.214962662,620.6168806,1794.533321,0.10764115,0.396393085,-0.084542702
239,1.16E-05,-0.474799253,0.648762455,0.978750955,0.026892712,0.278693775,832.350433,1200.747451,0.107869482,0.791205536,0.008931033
240,2.09E-05,-0.308937732,0.406915054,1.389559123,0.013102716,0.047319548,866.4016108,1506.23354,0.136334792,0.548483639,-0.255028987
241,2.82E-05,-0.691541337,0.597031772,3.311623378,0.022444284,0.284359238,1686.059876,1235.953482,0.139202242,0.947056255,-0.043939591
242,2.56E-05,-1.752187485,0.552918437,0.965455985,0.010843076,0.176091416,1835.232504,1524.918752,0.054473375,0.17075714,-0.409834212
243,2.87E-05,-1.449371515,0.380880134,3.920220984,0.028569536,0.117945838,1637.361767,824.2551867,0.090346031,0.122332704,-0.212981228
244,2.28E-05,-0.482728612,0.337611485,3.028966284,0.016563388,0.002689444,504.3030637,1509.635233,0.094467739,0.704013419,-0.370882061
245,1.66E-05,-0.365518703,0.325378686,0.522932933,0.028171713,0.256606426,1529.860347,1736.862098,0.051980184,0.22683809,-0.087793717
246,2.20E-05,-1.209572657,0.48202548,0.602822163,0.010480847,0.375491499,1474.811534,1001.201806,0.13260552,0.654773515,-0.070396553
247,2.48E-05,-0.594292242,0.56517714,2.423107712,0.026140309,0.474647919,1823.900415,1579.929521,0.143652458,0.512276514,-0.039746878
248,2.30E-05,-0.305094805,0.302733344,2.305153118,0.028577668,0.212348375,732.9731616,824.7979181,0.060519848,0.053883383,-0.306497607
249,2.40E-05,-1.621580938,0.532075861,2.9689606,0.011954119,0.204721947,1455.352265,897.896349,0.083645292,0.494560661,-0.184060917
250,1.12E-05,-1.622803782,0.520925337,0.939876604,0.013451597,0.422422857,995.2871557,1316.985048,0.051202951,0.534129041,0.179091438
251,1.26E-05,-1.382550706,0.509827884,2.002073119,0.022534203,0.285230414,1595.251765,1063.797325,0.146672038,0.865791872,0.14854586
252,1.85E-05,-0.437526224,0.398877064,3.120635842,0.026229248,0.240749472,829.5562023,1273.400928,0.111969814,0.78353007,-0.052043187
253,2.62E-05,-0.736228703,0.343756412,3.390097268,0.027269042,0.132073861,927.6877081,551.8037166,0.062887145,0.480631042,-0.23967388
254,1.98E-05,-1.753406436,0.386822519,2.502809321,0.020979882,0.09185716,1108.636781,907.3903571,0.117397812,0.188766498,-0.083797327
255,2.94E-05,-1.791360548,0.445397788,2.015938584,0.025307734,0.384955952,671.987265,1719.512213,0.077062064,0.304170329,-0.397997588
256,2.97E-05,-0.659094918,0.5096016,3.821251733,0.01069115,0.470053057,559.8895416,614.8150655,0.072041704,0.592097551,-0.404353198
257,1.13E-05,-0.836625063,0.375472045,2.337053907,0.01518495,0.426781947,1670.827941,1465.916732,0.083785827,0.105546495,0.021020846
258,2.53E-05,-0.471605457,0.358581818,2.490395855,0.017066617,0.011773605,641.9528999,1222.700374,0.139049068,0.174813158,-0.39628773
259,2.67E-05,-1.533603816,0.50136208,1.818685226,0.017808864,0.130240076,611.7137173,970.1168136,0.054110414,0.869093588,-0.110555049
260,1.82E-05,-1.622287239,0.603324683,2.209006465,0.012715507,0.325246993,635.8099127,1079.961488,0.093455278,0.149527599,0.184650561
261,1.22E-05,-0.935719229,0.488084732,1.85157133,0.02026032,0.039969253,990.1115443,1679.895595,0.05127182,0.240132262,0.049149508
262,1.25E-05,-0.311095028,0.576905734,1.334944915,0.026497439,0.02837132,1199.222842,1501.553989,0.119900387,0.643471598,0.011701382
263,1.76E-05,-1.545398845,0.492107848,0.372098614,0.021305774,0.023866864,1637.037079,1367.261516,0.075171318,0.745735026,0.18672318
264,1.69E-05,-1.550649271,0.672243906,0.446159363,0.010449895,0.269183967,1676.173813,1523.747285,0.098799938,0.410005152,0.215199103
265,2.18E-05,-0.812660492,0.494647932,0.559385652,0.029810898,0.066536368,707.02297,1243.326605,0.057346469,0.278724613,0.068622652
266,1.64E-05,-1.212110611,0.386307603,1.433449469,0.019611311,0.455829307,1884.063567,1674.307639,0.058983539,0.000788925,0.069483784
267,2.11E-05,-1.980237167,0.56395185,0.38660324,0.016649605,0.30825504,1367.413017,1492.746754,0.08724334,0.020441607,-0.068133141
268,1.59E-05,-1.537653069,0.466404487,2.332450501,0.015996671,0.191795379,936.3046318,1825.272864,0.106815746,0.541703476,0.174821415
269,2.06E-05,-0.940798873,0.549046155,2.138778035,0.024477586,0.189657303,1338.010919,1958.126873,0.055099135,0.627998328,0.097917598
270,2.71E-05,-0.27547371,0.68020249,1.345653542,0.018667124,0.319745216,892.6473574,1929.089915,0.126689054,0.717969584,-0.08413683
271,1.73E-05,-1.370772329,0.460386589,0.76128633,0.011336841,0.165294845,759.0108572,1841.941092,0.137215409,0.903403924,0.074475675
272,2.03E-05,-1.32948093,0.469186383,1.357877139,0.018548595,0.32438441,708.1312832,637.5067036,0.10631146,0.435060391,0.099069342
273,1.56E-05,-1.41492108,0.532613747,2.725308314,0.028762293,0.146935126,1250.994187,1066.70704,0.080169206,0.614035025,0.206857998
274,2.90E-05,-1.719744657,0.358611162,1.877797573,0.015673354,0.389570616,814.3542728,1743.045147,0.063017451,0.86890135,-1.016355091
275,2.10E-05,-0.507694977,0.62603933,1.895610209,0.014875906,0.150995391,1639.497648,881.2114265,0.134889335,0.48821409,-0.014839867
276,2.07E-05,-1.280837931,0.60950002,1.610470931,0.011306094,0.403084096,1544.039805,596.8250245,0.059173354,0.762037409,0.124270174
277,1.76E-05,-0.263887684,0.685743273,1.651655287,0.02925108,0.343053437,979.740839,1054.552996,0.058583798,0.796890744,0.050857636
278,2.76E-05,-0.72548858,0.602068865,0.601551101,0.023364116,0.207433968,1217.609609,1111.102334,0.11062571,0.523113899,-0.013039968
279,1.49E-05,-1.399242841,0.554299271,1.66172391,0.016007646,0.423977766,540.4428759,1926.872185,0.059710079,0.357481312,0.183380093
280,1.02E-05,-1.959908442,0.595711134,1.518396048,0.013148007,0.242160654,957.0182078,1145.08114,0.068118368,0.873671223,0.235514339
281,1.24E-05,-1.304348114,0.44726981,2.108088031,0.029141148,0.282300822,789.5579786,794.298108,0.064426188,0.591157132,0.14108273
282,2.12E-05,-1.99202149,0.450767643,3.680013067,0.011095949,0.211580454,535.4515518,1191.487054,0.10235787,0.928870027,-0.512599379
283,2.85E-05,-1.471599326,0.369749617,2.336452438,0.011281092,0.247949518,1585.459078,805.5959024,0.072109397,0.514730683,-1.075397157
284,2.62E-05,-1.193803749,0.630031492,0.957107256,0.015414343,0.05545147,634.8555799,567.5901197,0.073348021,0.003425162,0.03892214
285,2.11E-05,-0.97042279,0.573277497,2.131331613,0.01918758,0.39846786,1691.452145,1919.294169,0.115460441,0.149608138,0.091031391
286,1.64E-05,-0.992234313,0.369255709,3.465841694,0.019704079,0.303606045,1335.967484,1303.542596,0.067074023,0.618712962,0.007856431
287,2.66E-05,-1.735503896,0.38563272,1.917295189,0.016687933,0.470706307,1175.339843,1843.140441,0.106041663,0.112996146,-0.626883648
288,1.12E-05,-0.546297813,0.610561159,2.401416835,0.028455462,0.10278292,1232.602169,1665.788004,0.140938782,0.147574538,0.007927064
289,2.94E-05,-0.433068306,0.38571802,2.52519525,0.024342345,0.200465164,1596.814784,1683.537975,0.108406908,0.751295352,-0.343961871
290,2.63E-05,-0.436123109,0.636711771,3.328537231,0.013788658,0.271178518,529.4671048,1173.312594,0.102086065,0.817208011,-0.119482521
291,2.46E-05,-1.35693627,0.5882739,2.573213485,0.024806368,0.14667855,1711.808105,1847.168286,0.062681731,0.704894065,0.119578537
292,1.63E-05,-0.588121193,0.374694378,2.371790085,0.023630885,0.186146125,1451.536668,1594.172084,0.066019126,0.374398364,-0.029730067
293,1.34E-05,-1.155107258,0.321297126,2.843609399,0.025195919,0.160667922,1616.372724,1940.511617,0.138866393,0.239097815,0.05924365
294,2.91E-05,-1.795644863,0.5150183,1.198793498,0.011463374,0.279658908,1150.198599,582.9333181,0.112887375,0.777596831,-0.825420119
295,1.05E-05,-1.316967664,0.367955851,1.938602265,0.012519333,0.482138227,1104.956839,1383.411314,0.068248968,0.4791236,0.066395764
296,1.42E-05,-1.030789574,0.389719152,1.313494403,0.010399173,0.204236653,1828.150285,981.5851392,0.121455429,0.787109646,-0.038414822
297,2.96E-05,-0.485386245,0.409089497,3.37041831,0.024963803,0.037365362,1810.195519,931.7406275,0.146781274,0.534170611,-0.288314826
298,1.39E-05,-1.798164025,0.313869834,0.32193159,0.012147069,0.101487385,1460.124961,637.6452942,0.086254767,0.730132701,-0.341708469
299,2.53E-05,-0.758653739,0.52501764,1.573222509,0.024722873,0.310506559,858.9155134,906.4378956,0.149731838,0.369287421,-0.010150915
300,1.34E-05,-1.676302238,0.624668795,2.347115211,0.015906825,0.091053559,1828.499388,1522.981073,0.146699135,0.825623828,0.245021662
301,2.23E-05,-1.331077578,0.539449781,1.523998602,0.013556854,0.372545876,1980.531495,1732.906117,0.07276747,0.000257758,0.054077765
302,2.21E-05,-1.285643194,0.44773502,3.914490783,0.016700908,0.435812961,895.659475,799.2426782,0.120923061,0.613726506,0.001997009
303,2.45E-05,-1.457461981,0.545307679,3.781740574,0.020570029,0.4701274,827.8220427,576.7103791,0.119458928,0.647732122,0.072566085
304,2.11E-05,-0.403941114,0.428600888,2.209072859,0.020036563,0.276705313,1218.300548,1837.635534,0.149233819,0.416714731,-0.119379696
305,2.66E-05,-0.457968522,0.684766455,3.174668502,0.018280838,0.328637742,1236.759415,1874.753321,0.133223705,0.669423282,-0.069601606
306,1.21E-05,-0.30511231,0.346519592,3.853611407,0.014633183,0.301754045,617.7822261,593.6253237,0.080432967,0.951624151,-0.077828398
307,2.33E-05,-0.677460886,0.540901279,0.092235117,0.013650539,0.345355315,648.7202749,545.9103069,0.098356382,0.370452411,-0.052828048
308,1.48E-05,-1.152201831,0.663047509,0.200337339,0.015727545,0.139608924,1588.583939,868.0877832,0.092413647,0.885552124,0.141871
309,2.44E-05,-0.761523784,0.410885815,3.058418889,0.022288224,0.250179299,1021.036658,1350.266959,0.111288553,0.535890788,-0.121465158
310,2.53E-05,-0.568885218,0.576622479,2.985018258,0.012333703,0.354512907,906.652085,984.3430766,0.127811488,0.603750074,-0.12091967
311,2.29E-05,-1.950711729,0.587237993,3.249033653,0.016410083,0.262112214,1007.966563,1897.913591,0.127183385,0.333002008,-0.096598783
312,1.85E-05,-0.254015766,0.400762468,1.89168049,0.027217662,0.320293372,729.0050527,615.3313509,0.10527162,0.459412243,-0.04909415
313,2.75E-05,-1.73754292,0.668119902,0.67228764,0.025278463,0.004693882,1124.264482,664.3055144,0.051411273,0.255581175,0.025855341
314,1.52E-05,-0.951020817,0.658690422,2.500719923,0.0153799,0.223781652,1232.373915,1539.364582,0.10129737,0.960601877,0.080585547
315,1.10E-05,-1.989174988,0.496750079,2.29099365,0.025854017,0.200146807,1145.868688,1808.706152,0.143989376,0.619121816,0.228933623
316,2.15E-05,-0.804611301,0.374053759,2.364724825,0.029758216,0.273851052,1474.157379,972.0433675,0.096506645,0.076665387,-0.034705486
317,1.70E-05,-0.965401013,0.656465544,1.677889809,0.020366956,0.4957291,1186.277172,1271.114876,0.092257347,0.054744918,0.090057051
318,2.17E-05,-1.511017418,0.589145345,2.422983518,0.01670002,0.137072651,850.4256977,1682.215251,0.118338577,0.200400159,0.139801373
319,2.34E-05,-0.590286558,0.582432454,0.816726732,0.010400909,0.466906064,1842.887751,1276.117337,0.136924087,0.485554054,-0.10538846
320,2.43E-05,-1.930430363,0.388838931,3.701759964,0.016536458,0.031731819,688.3367099,1912.930397,0.111317504,0.118214171,-0.611465301
321,1.39E-05,-0.98607084,0.30249757,0.834283107,0.017924731,0.329481486,1200.320842,1095.058621,0.051206941,0.473370026,-0.067376154
322,2.21E-05,-0.387263731,0.420069876,2.881524687,0.013746574,0.051650112,1306.407978,1711.481579,0.149529982,0.081204382,-0.244943079
323,1.18E-05,-1.024073709,0.58943914,3.645730565,0.018710099,0.151062655,1434.646681,1079.401045,0.051519528,0.059059605,0.045483457
324,2.72E-05,-0.357703976,0.490386774,3.737248499,0.011967985,0.267105037,1622.380858,687.6077075,0.077830763,0.331832068,-0.366674689
325,1.94E-05,-0.41642579,0.340644078,2.238745297,0.015842573,0.330274337,1517.307039,1425.36762,0.057781097,0.607988622,-0.278340283
326,2.42E-05,-0.650207199,0.665573227,0.647416669,0.026024241,0.11456892,1811.960607,1966.405795,0.112733043,0.078862566,0.027978155
327,2.85E-05,-0.242013218,0.465647093,3.037315789,0.016133907,0.194327633,1562.080333,1443.970077,0.10696325,0.236410768,-0.359428486
328,2.95E-05,-1.133438619,0.533762928,3.057888606,0.024206449,0.099887493,510.2269783,961.8922743,0.140026315,0.664994189,-0.0525754
329,2.69E-05,-1.213413804,0.457450795,3.152058071,0.023060896,0.34489304,1370.836838,1924.199391,0.058700564,0.472993946,-0.066500972
330,1.84E-05,-0.521210376,0.474809351,3.872883019,0.016338512,0.418845575,1186.497545,1113.706395,0.100453175,0.356346611,-0.04436261
331,2.80E-05,-1.294488792,0.470832224,2.737979064,0.012467625,0.23004251,1907.725966,1045.36964,0.07798892,0.493489955,-0.2950839
332,2.76E-05,-0.721381087,0.528805807,2.760989008,0.019087641,0.316569912,1403.450434,1890.0654,0.125933096,0.208955921,-0.107244974
333,1.64E-05,-1.139941767,0.509103541,1.763933839,0.021104023,0.184574248,812.4435003,1158.300368,0.106446281,0.245816362,0.125778442
334,1.10E-05,-1.666793728,0.692768897,1.32548192,0.02414263,0.289846258,1273.305471,1325.516705,0.10047496,0.432540159,0.161971025
335,1.41E-05,-0.317816868,0.585676615,3.140464461,0.010457933,0.412023296,1386.029477,1846.171957,0.075510956,0.566188152,0.024825539
336,2.35E-05,-0.856573396,0.323398824,2.220278478,0.01155867,0.211807536,1662.86202,964.4853554,0.13344299,0.50215987,-0.649746487
